111,498
288,538
1372,55
111,720
325,111
996,1325
140,804
952,205
1390,1081
926,1195
608,937
1395,170
573,952
642,389
759,151
1148,841
554,563
1395,1019
789,187
955,1444
563,55
1015,160
858,955
488,1449
1217,133
1217,471
1118,25
150,952
502,1444
841,820
165,1294
1372,289
1008,804
453,1443
1059,205
804,226
1234,416
388,554
554,957
1195,1015
841,804
150,1234
519,1235
554,1193
1192,968
1148,1395
289,1008
597,749
707,759
1032,1227
158,1015
657,133
841,1262
1217,325
163,440
1193,1023
1395,1444
558,488
1395,759
325,150
1234,205
521,235
1235,198
593,657
60,1008
348,924
876,1478
288,527
390,957
1273,836
1469,235
226,1192
782,962
858,1059
11,1325
1234,876
804,1148
573,759
707,1196
367,765
804,416
502,842
60,1444
720,111
151,355
804,812
1139,836
1059,851
1227,1032
521,390
554,289
643,1059
858,1392
325,812
1260,764
202,1444
418,1449
217,1444
1449,1395
1262,202
498,552
1449,759
1015,720
937,957
1102,512
1325,1227
1469,937
899,1494
436,996
1148,1247
1193,1157
158,140
396,816
1235,558
1344,255
325,1217
896,205
545,812
995,8
820,759
133,573
111,1395
558,398
1469,941
325,151
398,1469
498,759
674,367
1449,325
1028,1191
579,1023
952,1395
140,1192
318,545
1015,1247
759,593
812,111
235,398
937,415
150,1294
1192,438
841,403
1105,593
1247,759
979,1443
674,325
941,1323
325,858
945,996
974,1008
831,367
445,891
1493,608
111,160
1036,937
1444,1395
538,630
367,952
1372,707
84,1023
812,1015
1191,931
709,1413
1493,1235
398,1036
396,355
150,804
657,579
581,1187
415,1081
1015,356
802,17
825,1095
1192,151
111,593
937,1235
1192,896
1148,723
1444,723
611,802
226,657
955,355
820,356
1413,512
538,1273
438,439
579,952
1262,1449
1372,111
1294,170
657,812
1196,545
418,1008
155,1422
438,825
873,974
1193,1373
318,1015
963,170
140,318
1148,356
858,355
416,974
1379,1344
256,11
1081,1036
1234,1148
1008,1196
764,11
1015,955
724,1262
160,205
289,1192
255,674
1223,13
584,485
558,1390
812,367
657,248
325,418
1235,608
554,1478
554,816
247,707
812,1196
1105,466
255,873
760,1463
1080,873
390,2
825,356
955,1449
1008,152
816,812
812,545
1449,1294
1015,545
593,1449
1015,318
1223,140
1059,593
1373,76
1095,1449
1191,11
974,503
674,1015
945,760
1380,158
820,170
251,615
724,579
759,1133
593,403
1193,198
968,1059
759,1096
1395,1484
1325,1118
1104,1374
1247,812
1368,1141
498,825
1262,140
1247,1449
453,233
812,816
579,1395
538,527
471,593
450,1390
759,554
1372,1281
593,1105
1413,1325
1493,2
1059,1262
1325,4
1148,1294
456,355
1195,1095
974,873
325,554
355,111
759,289
820,388
724,1234
407,193
1325,945
674,1105
825,498
318,325
1008,355
1196,1008
968,952
873,881
1184,1196
611,1173
1184,60
325,170
519,1036
724,133
547,453
439,438
773,389
289,1395
1105,1015
170,355
1095,759
1137,1192
1141,812
60,707
471,952
403,1023
1449,1059
1413,709
498,983
579,873
8,71
1190,522
630,819
554,952
1148,1008
881,333
293,1484
21,1449
1187,924
1395,355
1223,1096
955,1395
235,608
289,707
1372,812
579,842
819,1017
1483,515
739,952
1395,724
1234,485
84,841
955,13
1263,1464
1141,456
764,760
812,478
488,1235
1464,711
974,84
1392,456
1095,573
122,1325
1133,554
957,1469
438,1395
328,84
471,205
873,84
480,812
593,129
1373,111
952,318
140,1015
60,289
593,13
1227,1325
356,498
1137,957
390,1493
1395,804
657,707
1270,1422
749,597
4,1325
593,1137
1059,1294
498,1380
325,1449
819,1385
55,579
1036,1235
1191,760
217,812
739,1393
325,152
980,590
554,328
60,1184
204,228
825,1016
1141,723
759,367
1436,899
1028,1282
941,519
325,1444
724,1388
198,554
355,593
760,1028
1187,542
552,488
707,573
1392,858
952,1015
1118,1227
256,996
996,1118
1102,1413
198,558
333,873
1406,819
235,1081
1281,968
858,226
1449,674
1393,876
552,1235
175,1104
1191,945
356,152
1008,974
1373,1464
804,724
999,403
527,748
498,841
356,952
842,896
438,593
1262,1372
1294,1195
1294,223
333,1080
812,952
276,1463
129,1395
1395,160
1392,355
674,170
488,1469
1294,165
996,1463
438,205
1372,759
1016,825
396,851
498,217
235,558
1133,674
1310,8
289,858
8,1333
1413,122
170,1166
812,325
438,1137
288,1385
1192,812
642,940
764,279
456,1333
416,1307
841,1247
573,707
71,995
593,707
1015,367
584,858
140,151
456,1141
1227,25
1223,506
952,1373
1247,403
170,1484
1157,873
170,149
1015,1105
264,149
1260,1032
89,1017
657,140
723,858
248,765
450,521
1281,759
896,151
1449,1015
558,390
1148,325
54,538
13,396
781,1234
488,1081
1192,1294
1105,356
802,355
1192,1008
226,1095
825,1294
1059,1148
804,152
1193,554
1015,1095
552,558
1008,403
924,837
11,436
759,1449
1234,896
812,76
873,389
657,798
436,1325
896,820
1395,1217
439,1234
968,503
160,554
416,955
579,60
952,223
876,1008
896,1234
554,723
314,1191
968,1262
1323,1081
389,773
170,545
720,980
293,724
217,590
1008,1393
1036,558
579,897
170,163
1484,149
608,1493
1081,1469
882,749
873,940
896,152
503,816
1444,759
498,133
498,1016
842,593
1325,996
170,593
554,724
1015,1195
896,150
707,858
170,963
89,527
55,1326
707,1195
739,84
882,1193
952,720
140,418
1395,952
1192,396
781,1247
554,502
1105,1096
140,707
812,355
451,837
1095,170
1235,1390
573,739
60,1262
983,551
356,1015
545,858
170,140
255,782
724,1015
1192,1095
1137,170
55,554
1395,13
941,488
1059,841
1096,506
1193,140
84,328
547,979
488,941
1008,1294
1008,60
1133,804
816,1016
67,328
515,1262
498,1464
512,945
957,1390
248,905
1104,891
1059,573
957,1036
507,333
60,657
503,1262
390,398
193,426
957,217
812,1262
1262,165
1059,876
328,1059
13,554
1081,235
1282,1028
955,1096
325,1484
1463,276
804,968
152,804
1395,588
1019,325
1193,456
1166,170
25,256
1344,963
451,542
858,545
858,674
765,554
122,1102
952,355
1192,1449
1390,941
111,739
593,812
554,60
498,1262
21,1008
858,1196
1464,554
837,407
873,1184
1449,1192
593,1428
804,1133
1325,276
356,724
71,456
1449,579
1059,720
325,133
223,140
328,111
545,563
842,1379
896,471
1333,8
1150,593
759,545
937,1036
1195,926
160,584
450,1368
170,1262
503,1464
1325,256
415,1235
1469,488
593,1294
1262,873
506,1015
1166,1104
657,720
1392,995
554,1015
388,445
251,1144
466,205
873,140
129,1307
1464,858
256,1191
1262,1395
581,924
1469,1235
1294,759
416,968
1192,485
851,1059
554,1372
170,584
1008,498
1443,889
995,858
256,1325
17,995
512,122
723,1444
1422,1270
1449,831
896,1373
1449,140
773,853
711,1464
858,1015
398,937
276,1028
1008,873
205,1234
1406,54
841,1393
325,897
1395,955
952,151
538,1406
952,445
503,396
13,170
759,1095
1428,1469
804,1008
498,140
1235,488
1008,289
396,983
545,1133
396,1234
554,498
812,674
21,466
140,812
388,820
1333,1173
1395,545
812,170
318,952
1493,558
438,812
1380,584
579,657
858,995
581,542
506,545
1059,355
630,1385
558,503
1247,1234
1095,445
205,170
4,1227
450,1235
841,1148
542,1187
1372,1015
952,1262
1095,13
151,140
388,831
554,962
720,1395
355,1392
356,170
122,709
367,1223
355,563
812,974
163,891
841,1294
318,170
1326,160
1260,1325
1059,438
739,1449
1234,968
1121,249
1395,438
55,759
1449,223
1262,841
471,158
1195,1234
1015,579
498,372
980,1395
941,937
1464,503
418,858
957,1081
1294,812
1133,545
407,1187
816,348
1015,1137
804,1192
439,1008
996,760
388,871
590,812
1372,1195
1294,999
54,819
657,1192
709,122
1141,1173
325,968
60,158
403,593
1019,1148
759,858
498,955
450,1173
1395,579
404,906
226,584
133,1095
390,937
1191,1260
356,1372
140,13
1004,1104
1036,488
1059,152
760,1394
506,1224
820,896
1395,1449
356,1234
1196,1373
76,831
1374,1307
1196,974
60,1059
952,825
498,724
133,759
1015,466
841,825
1395,1059
1118,1191
140,759
13,506
439,876
825,1148
1270,796
924,581
438,759
1016,111
1262,759
611,995
1393,205
355,396
355,1263
563,545
563,724
438,873
466,1395
831,1073
1137,325
724,325
1368,355
709,945
1036,1081
1019,1395
812,1449
140,396
456,1310
390,1036
941,1081
355,1326
1059,140
896,1193
129,55
760,1121
896,1015
1016,554
158,60
1173,456
952,759
551,140
945,11
554,205
248,111
1234,438
356,873
765,816
812,480
1095,438
352,1260
945,709
579,1059
774,996
952,876
1247,952
521,873
1395,858
545,952
1262,804
1479,1443
1187,451
1105,1294
13,1059
889,1443
13,1015
170,445
593,152
1019,1015
842,579
293,129
1059,498
1294,1095
226,1196
1422,796
554,545
1095,226
1137,438
820,952
1247,160
552,957
1193,502
205,325
498,816
325,825
1015,573
170,1059
1294,150
554,674
1148,1234
25,760
356,1247
1059,1192
398,2
325,1294
897,367
1192,140
1449,952
355,170
502,1031
1281,1393
554,1223
820,1095
1294,205
1449,841
858,593
764,774
1372,952
1325,25
111,579
896,579
545,129
8,1193
538,1385
1262,1148
519,941
858,1141
67,170
1095,289
438,804
289,720
873,812
111,812
416,160
996,530
1223,674
485,657
804,1059
84,1372
952,289
1395,657
438,170
1294,1217
466,554
163,152
325,759
552,937
170,983
1406,836
1393,418
1015,724
1449,812
1234,325
440,1104
858,150
957,554
276,1227
804,545
1016,1373
1095,739
643,759
485,955
873,1294
445,60
764,461
552,519
1422,187
1294,851
325,657
1385,630
1121,41
1326,158
1393,1148
584,983
471,759
1008,1015
563,355
1193,674
1192,356
355,356
955,111
968,759
367,205
825,325
593,355
581,407
89,54
657,1380
325,955
724,554
545,707
1464,765
1028,352
873,573
1229,739
4,1413
545,13
906,404
264,1484
799,661
707,593
440,170
802,456
707,1373
519,415
1479,979
937,1469
1449,388
781,170
466,926
1235,552
723,952
1449,418
968,438
1223,205
1270,187
858,289
1019,1372
325,1373
150,1059
591,759
335,1270
802,611
593,1483
545,1484
858,356
955,858
202,759
858,71
235,1493
1449,1095
1059,150
390,248
593,471
8,456
1192,226
1191,996
952,873
1247,1059
588,1395
170,13
554,1294
876,356
41,1121
801,1443
1262,60
896,1023
642,176
858,1395
1379,1393
1281,438
926,955
217,593
325,739
563,129
593,858
55,1133
782,67
1095,1294
1195,707
1015,1294
554,707
1191,1028
111,328
1282,1191
724,858
223,1294
1294,724
876,841
